autoID,Car Park Name,Car Park Operator,Scheme Status,Part Time Award,Car Park Phone,Street 1,Street 2,Street 3,Town,County,Postcode,Physical Type,Payment Type,Number of Spaces,Disabled Spaces,Cycles,Motobike,Cars,Bus,Coach,Truck Parking Area,Monday Open,Monday Close,Monday 24,Monday Closed,Tuesday Open,Tuesday Close,Tuesday 24,Tuesday Closed,Wednesday Open,Wednesday Close,Wednesday 24,Wednesday Closed,Thursday Open,Thursday Close,Thursday 24,Thursday Closed,Friday Open,Friday Close,Friday 24,Friday Closed,Saturday Open,Saturday Close,Saturday 24,Saturday Closed,Sunday Open,Sunday Close,Sunday 24,Sunday Closed,Keywords,Long,Lat
105,Monks Cross Park & Ride,City of York Council,Award,FALSE,01904 883993,Martillo Way,,,York,North Yorkshire,YO32 9JU,Surface,Free,750,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,07:00,20:30,FALSE,FALSE,07:00,20:30,FALSE,FALSE,07:00,20:30,FALSE,FALSE,07:00,20:30,FALSE,FALSE,07:00,20:30,FALSE,FALSE,07:00,20:30,FALSE,FALSE,09:30,18:30,FALSE,FALSE,"york city centre,",-1.052265393,53.98258132
106,Retail Park 3,Land Securities Limited,Award,FALSE,01506 432961,Almondvale South,,,Livingston,West Lothian,EH54 6HR,Surface-Urban,Free,500,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,"Almondvale Retail Park South, Livingston",-3.514990513,55.88375675
107,Hare Lane South Car Park - Gloucester,APCOA Parking (UK) Limited,Award,FALSE,01452 521284,Hare Lane,,,Gloucester,Gloucestershire,GL1 2BA,Surface-Urban,Pay & Display,99,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-2.244295169,51.86692403
108,Hare Lane North Car Park - Gloucester,APCOA Parking (UK) Limited,Award,FALSE,0121 643 7337,Hare Lane,,,Gloucester,Gloucestershire,GL1 2BB,Surface-Urban,Pay & Display,79,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-2.243990959,51.86706852
109,Station Road Car Park - Gloucester,APCOA Parking (UK) Limited,Award,FALSE,01452 521284,Station Road,,,Nettledon,Gloucestershire,GL1 1QD,Surface-Urban,Pay & Display,112,12,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-2.239555245,51.86319347
110,Hampden Way Car Park - Gloucester,APCOA Parking (UK) Limited,Award,TRUE,0121 643 7337,Hampden Way,,,Gloucester,Gloucestershire,GL1 1SX,Surface-Urban,Pay & Display,109,7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-2.243052344,51.8626828
112,St Michaels Square Car Park - Gloucester,APCOA Parking (UK) Limited,Award,TRUE,01452 521284,St Michaels Square,,,Gloucester,Gloucestershire,GL1 1HX,Surface-Urban,Pay & Display,97,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-2.244600919,51.86170855
115,Quayside Multi Storey Car Park,Newcastle City Council,Award,FALSE,0191 2330857,Pandon,Broadchare,,Newcastle-upon-Tyne,Northumberland,NE1 3RF,Multi-storey,Pay & Display,500,20,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,06:00,00:00,FALSE,FALSE,06:00,00:00,FALSE,FALSE,06:00,00:00,FALSE,FALSE,06:00,00:00,FALSE,FALSE,06:00,00:00,FALSE,FALSE,06:00,00:00,FALSE,FALSE,06:00,00:00,FALSE,FALSE,Millennium bridge Quayside,-1.611277876,54.9675849
116,Morden Street Car Park,Newcastle City Council,Award,TRUE,0191 2772542,Morden Street,,,Newcastle-upon-Tyne,Northumberland,NE1 7RQ,Surface-Urban,Pay & Display,110,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,08:00,18:00,FALSE,FALSE,08:00,18:00,FALSE,FALSE,08:00,18:00,FALSE,FALSE,08:00,18:00,FALSE,FALSE,08:00,18:00,FALSE,FALSE,08:00,18:00,FALSE,FALSE,08:00,18:00,FALSE,FALSE,"Eldon Garden shopping centre, Haymarket bus station, Eldon Square bus station,Eldon Square shopping centre",-1.616361,54.976278
117,Close/Swing Bridge Car Park,Newcastle City Council,Award,TRUE,0191 2772542,Close,,,Newcastle-upon-Tyne,Northumberland,NE1 3RF,Surface-Urban,Pay & Display,42,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,08:00,18:00,FALSE,FALSE,08:00,18:00,FALSE,FALSE,08:00,18:00,FALSE,FALSE,08:00,18:00,FALSE,FALSE,08:00,18:00,FALSE,FALSE,08:00,18:00,FALSE,FALSE,08:00,18:00,FALSE,FALSE,"Historic swing bridge, Newcastle tourist information centre",-1.611277876,54.9675849
118,Argyle Street Car Park,Newcastle City Council,Award,TRUE,0191 2772542,Argyle Street,,,Newcastle-upon-Tyne,Northumberland,NE1 6PF,Surface-Urban,Pay & Display,60,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,08:00,18:00,FALSE,FALSE,08:00,18:00,FALSE,FALSE,08:00,18:00,FALSE,FALSE,08:00,18:00,FALSE,FALSE,08:00,18:00,FALSE,FALSE,08:00,18:00,FALSE,FALSE,08:00,18:00,FALSE,FALSE,"Monument Metro station, Newbridge Street",-1.603856406,54.97413006
120,Oxford Street Multi Storey Car Park,Newcastle City Council,Award,TRUE,0191 2772542,Oxford Street,,,Newcastle-upon-Tyne,Northumberland,NE1 8QH,Multi-storey,Pay & Display,143,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,"Premier Inn hotel, Laing art gallery",-1.610031784,54.97850844
121,Saville Place Car Park,Newcastle City Council,Award,TRUE,0191 277 2542,Saville Place,,,Newcastle-upon-Tyne,Northumbria,NE1 8DX,Surface-Urban,Pay & Display,46,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,08:00,18:00,FALSE,FALSE,08:00,18:00,FALSE,FALSE,08:00,18:00,FALSE,FALSE,08:00,18:00,FALSE,FALSE,08:00,18:00,FALSE,FALSE,08:00,18:00,FALSE,FALSE,08:00,18:00,FALSE,FALSE,"Laing art gallery, Northumberland Street pedestrian precinct, Northumbria university",-1.609464778,54.97736534
129,CitiPark Leeds Dock MSCP,CitiPark,Award,FALSE,01132 434752,Armouries Drive,,,Leeds,West Yorkshire,LS10 1LE,Multi-storey,On Foot,1650,60,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,"Clarence Dock, Royal Armouries, Holiday Inn Express Leeds, ALEA casino",-1.523783908,53.78146152
132,Copeland Road Car Park,London Borough of Southwark,Award,FALSE,0844 800 2736,Copeland Road,,,Peckham,London,SE15 3SL,Surface-Urban,Pay & Display,60,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-0.065322203,51.46854376
133,Pescod Square Shopping Centre,Indigo Park Solutions UK Limited,Award,FALSE,01205 365382,16 Silver Street,,,Boston,Lincolnshire,PE21 6QU,Multi-storey,Pay & Display,366,14,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,07:00,19:00,FALSE,FALSE,07:00,19:00,FALSE,FALSE,07:00,19:00,FALSE,FALSE,07:00,19:00,FALSE,FALSE,07:00,19:00,FALSE,FALSE,07:00,19:00,FALSE,FALSE,10:00,17:00,FALSE,FALSE,,-0.021307354,52.97931577
138,Macclesfield Station Car Park No 2,Virgin Trains,Award,FALSE,0121 654 7453,Waters Green,,,Macclesfield,Cheshire,SK11 6JP,Surface-Urban,Pay & Display,40,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Macclesfield Train Station,-2.122156303,53.25935417
140,Holbeach Road Multi Storey Car Park,London Borough of Lewisham,Award,FALSE,020 8314 6000,Holbeach Road,,,Catford,London,SE6 4TQ,Multi-storey,On Foot,495,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,08:00,18:30,FALSE,FALSE,08:00,18:30,FALSE,FALSE,08:00,18:30,FALSE,FALSE,08:00,18:30,FALSE,FALSE,08:00,18:30,FALSE,FALSE,08:00,18:30,FALSE,FALSE,08:00,18:30,FALSE,FALSE,"Catford town hall,",-0.016883062,51.4383904
144,The Parishes MSCP - Scunthorpe,North Lincolnshire Council,Award,FALSE,01724 297476,Fenton Street,,,Scunthorpe,North Lincolnshire,DN15 6QX,Multi-storey,Pay & Display,690,25,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,07:30,23:45,FALSE,FALSE,07:30,23:45,FALSE,FALSE,07:30,23:45,FALSE,FALSE,07:30,23:45,FALSE,FALSE,07:30,23:45,FALSE,FALSE,07:30,23:45,FALSE,FALSE,09:30,23:45,FALSE,FALSE,"The Parishes shopping centre, scunthorpe vue cinema, parishes shopping centre, leisure centre scunthrope, 20/21 arts centre",-0.644816,53.590922
166,Executive Car Park - Darlington,Virgin Trains East Coast ,Award,FALSE,07788 924028,Station Approach,,,Darlington,Durham,DL1 4AA,Surface-Urban,Contract,30,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-1.54648446,54.52138984
169,Queen Anne Terrace MSCP,Cambridge City Council,Award,FALSE,01223 458515,Gonville Place,,,Cambridge,Cambridgeshire,CB1 1ND,Multi-storey,On Foot,540,27,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,"Kelsey Carriage Sports Hall, YMCA Cambridge",0.130316205,52.20045857
173,NCP All Saints Street East Car Park,NCP Limited,Award,FALSE,01204336902,All Saints Street,,,Bolton,Greater Manchester,BL1 2AJ,Surface,Pay & Display,147,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,08:00,18:00,FALSE,FALSE,08:00,18:00,FALSE,FALSE,08:00,18:00,FALSE,FALSE,08:00,18:00,FALSE,FALSE,08:00,18:00,FALSE,FALSE,08:00,18:00,FALSE,FALSE,,,TRUE,FALSE,"Shopping, Town Centre",-2.431872969,53.58388481
177,T1/T3 Long Stay Car Park,Manchester Airport Plc,Award,FALSE,0161 4893441,Manchester Airport,,,Manchester,Greater Manchester,M90 1QX,Surface-Urban,On Foot,2655,39,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Manchester Airport,-2.270837621,53.36187933
178,T3 MSCP,Manchester Airport Plc,Award,FALSE,0161 4893441,Manchester Airport,,,Manchester,Greater Manchester,M90 1QX,Multi-storey,On Foot,1709,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Manchester Airport,-2.270837621,53.36187933
179,T2 MSCP,Manchester Airport Plc,Award,FALSE,0161 4893441,Manchester Airport,,,Manchester,Greater Manchester,M90 1QX,Multi-storey,On Foot,1287,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Manchester Airport,-2.270837621,53.36187933
180,T2 Long Stay & West Car Park,Manchester Airport Plc,Award,FALSE,0161 489 3441,Manchester Airport,,,Manchester,Greater Manchester,M90 1QX,Surface-Urban,On Foot,4934,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Manchester Airport,-2.270837621,53.36187933
181,T1 MSCP,Manchester Airport Plc,Award,FALSE,0161 4893441,Manchester Airport,,,Manchester,Greater Manchester,M90 1QX,Multi-storey,On Foot,1667,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Manchester Airport,-2.270837621,53.36187933
182,T1 Arrivals Car Park,Manchester Airport Plc,Award,FALSE,0161 4893441,Manchester Airport,,,Manchester,Greater Manchester,M90 1QX,Surface-Urban,On Foot,450,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Manchester Airport,-2.270837621,53.36187933
183,Premier Zone G,Manchester Airport Plc,Award,FALSE,0161 4893441,Manchester Airport,,,Manchester,Greater Manchester,M90 1QX,Surface-Urban,Contract,3689,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Manchester Airport,-2.270837621,53.36187933
194,Thimble Row Car Park,Perth & Kinross Council,Award,FALSE,01738 477222,Old High Street,,,Perth,Tayside,PH1 5HQ,Surface-Urban,Pay on Exit,199,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,07:30,19:30,FALSE,FALSE,07:30,19:30,FALSE,FALSE,07:30,19:30,FALSE,FALSE,07:30,19:30,FALSE,FALSE,07:30,19:30,FALSE,FALSE,07:30,19:30,FALSE,FALSE,,,FALSE,FALSE,"Safe, City centre, shops",-3.427861,56.395276
195,Ninewells Hospital Car Park 7 - Disabled Parking,Indigo Infra Dundee Limited - Ninewells Hospital,Award,FALSE,01382 668182,Ninewells Hospital,,,Dundee,Tayside,DD1 9SY,Underground,Free,68,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Ninewells Hospital,-2.991368915,56.46165442
196,Redhill Library Car Park,London Borough of Bromley,Award,FALSE,020 846 7702,Redhill Library,Redhill,,Chiselhurst,Kent,BR7 6DA,Surface-Urban,Pay & Display,38,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Redhill Library,0.064373016,51.42009836
197,High Street Car Park - Chiselhurst,London Borough of Bromley,Award,FALSE,020 8313 4509,High Street,,,Chiselhurst,Kent,BR7 5AQ,Surface-Urban,Pay & Display,140,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,High Street Car Park,0.066840649,51.41983742
198,Hornbrook House Car Park,London Borough of Bromley,Award,FALSE,020 8461 7702,High Street,,,Chiselhurst,Kent,BR7 5AB,Surface-Urban,Pay & Display,75,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Hornbrook House Car Park,0.068793297,51.41651877
199,02 Centre LS Finchley Road,APCOA Parking (UK) Limited,Award,FALSE,0207 794 7716,255 Finchley Road,,,South Hampstead,London,NW3 6LU,Surface-Urban,On Foot,518,50,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,06:00,01:00,FALSE,FALSE,06:00,01:00,FALSE,FALSE,06:00,01:00,FALSE,FALSE,06:00,01:00,FALSE,FALSE,06:00,03:00,FALSE,FALSE,06:00,03:00,FALSE,FALSE,07:30,01:00,FALSE,FALSE,O2 Centre LS Finchley,-0.181416,51.547944
200,Camelot Way Car Park,Wakefield MDC,Award,FALSE,01924 306339,Camelot Way,,,South Elmsall,West Yorkshire,WF9 2HX,Surface-Urban,Pay & Display,42,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,"south elmsall village, south elmsall town centre",-1.287237955,53.59357928
201,George Street Car Park,Wycombe District Council,Award,FALSE,01494 421471,George Street,,,High Wycombe,Bucks,HP11 2RZ,Surface,Pay & Display,183,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-0.760935313,51.63317938
202,Totteridge Road Car Park,Wycombe District Council,Award,FALSE,01494 421471,Totteridge Road,,,High Wycombe,Buckinghamshire,HP11 6EB,Surface,Pay & Display,27,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-0.745644333,51.62440273
203,Richardson Street Car Park,Wycombe District Council,Award,FALSE,01494 421471,Richardson Street,,,High Wycombe,Buckinghamshire,HP11 2SB,Surface,Pay & Display,51,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-0.76313904,51.63237536
206,Baker Street Car Park,Wycombe District Council,Award,FALSE,01494 421471,Baker Street,,,High Wycombe,Buckinghamshire,HP11 2RX,Surface,Pay & Display,45,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-0.761229365,51.63246313
207,Railway Place Car Park,Wycombe District Council,Award,FALSE,01494 421471,London Road,,,High Wycombe,Buckinghamshire,HP13 6AB,Surface,Pay & Display,168,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-0.742400209,51.62782993
208,Duke Street Car Park,Wycombe District Council,Award,FALSE,01494 421471,Duke Street,,,High Wycombe,Bucks,HP13 6EE,Surface,Pay & Display,167,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-0.742474493,51.62932339
209,Cumberland Infirmary-The Pillars,Interserve Facilities Management Ltd,Award,FALSE,01228 814664,Cumberland Infirmary,Newtown Road,,Carlisle,Cumbria,CA2 7HY,Surface-Urban,Contract,38,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Cumberland Infirmary,-2.955295858,54.89574063
210,Cumberland Infirmary - Infirmary Street,Interserve Facilities Management Ltd,Award,FALSE,01228 814664,Cumberland Infirmary,Newtown Road,,Carlisle,Cumbria,CA2 7HY,Surface-Urban,Contract,283,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Cumberland Infirmary,-2.955295858,54.89574063
211,Cumberland Infirmary Zone F,Interserve Facilities Management Ltd,Award,FALSE,01228 814664,Cumberland Infirmary,Newtown Road,,Carlisle,Cumbria,CA2 7HY,Surface-Urban,Contract,10,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Cumberland Infirmary,-2.955295858,54.89574063
212,Cumberland Infirmary Zone E,Interserve Facilities Management Ltd,Award,FALSE,01228 814664,Cumberland Infirmary,Newtown Road,,Carlisle,Cumbria,CA2 7HY,Surface-Urban,Contract,152,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Cumberland Infirmary,-2.955295858,54.89574063
213,Cumberland Infirmary Zone C,Interserve Facilities Management Ltd,Award,FALSE,01228 814664,Cumberland Infirmary,Newtown Road,,Carlisle,Cumbria,CA2 7HY,Surface-Urban,Pay & Display,90,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,Cumberland Infirmary,-2.955295858,54.89574063
214,Car Park 13,Euro Car Parks Limited,Award,FALSE,01268 526435,Clayhill Road,,,Basildon,Essex,SS16 5AB,Surface-Urban,Pay & Display,190,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,"basildon police station, basildon magistrates court, basildon crown court, basildon station, basildo",0.465859,51.563715
215,Car Park 1 Great Oaks Multi Storey Car Park,Euro Car Parks Limited,Award,FALSE,01268 526435,Great Oaks,,,Basildon,Essex,SS14 1EJ,Multi-storey,Pay on Exit,1300,9,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,"basildon police station, basildon magistrates court, basildon crown court, basildon station, basildo",0.457283,51.571647
216,Thickthorn Park & Ride,Norfolk County Council,Award,FALSE,01603 503109,Norwich Road,Hethersett,,Norwich,Norfolk,NR9 3AU,Surface-Urban,On Foot,736,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,06:30,,FALSE,FALSE,06:30,,FALSE,FALSE,06:30,,FALSE,FALSE,06:30,,FALSE,FALSE,06:30,,FALSE,FALSE,07:00,20:00,FALSE,FALSE,,,FALSE,TRUE,"Norwich City Centre, Norwich park and ride",1.219149158,52.60408404
222,NCP Queen Street Car Park - York,NCP Limited,Award,FALSE,07774017923,Queen Street,,,York,North Yorkshire,YO24 1AD,Surface,Pay on Exit,90,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,06:30,21:00,FALSE,FALSE,06:30,21:00,FALSE,FALSE,06:30,21:00,FALSE,FALSE,06:30,21:00,FALSE,FALSE,06:30,21:00,FALSE,FALSE,06:30,21:00,FALSE,FALSE,09:00,18:00,FALSE,FALSE,,-1.091913,53.955848
223,NCP Bradford Southgate MSCP,NCP Limited,Award,FALSE,01274 732796,Thornton Road,,,Bradford,West Yorkshire,BD1 2AP,Multi-storey,On Foot,432,18,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,06:30,23:00,FALSE,FALSE,06:30,23:00,FALSE,FALSE,06:30,23:00,FALSE,FALSE,06:30,23:00,FALSE,FALSE,06:30,23:00,FALSE,FALSE,06:30,23:00,FALSE,FALSE,10:00,18:00,FALSE,FALSE,,-1.760495844,53.79596481
224,NCP Balmoral MSCP,NCP Limited,Award,FALSE,01723 373685,North Street,,,Scarborough,North Yorkshire,YO11 1LU,Multi-storey,Pay on Exit,353,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,06:30,19:30,FALSE,FALSE,06:30,19:30,FALSE,FALSE,06:30,19:30,FALSE,FALSE,06:30,19:30,FALSE,FALSE,06:30,19:30,FALSE,FALSE,06:30,19:30,FALSE,FALSE,08:00,18:00,FALSE,FALSE,Town Centre,-0.40066511,54.28211925
225,NCP Lincoln - St Marys Street Car Park,NCP Limited,Award,FALSE,0,St Marys Street,,,Lincoln,Lincolnshire,LN5 7EQ,Surface-Urban,Pay on Exit,180,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-0.540836,53.226833
226,NCP Lincoln - St Rumbold Street Car Park,NCP Limited,Award,FALSE,0,St Rumbold Street,,,Lincoln,Lincolnshire,LN2 5AP,Surface-Urban,Pay on Exit,220,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-0.534656,53.229078
227,NCP Lincoln- Grantham Street Car Park,NCP Limited,Award,FALSE,0,Grantham Street,,,Lincoln,Lincolnshire,LN2 1LW,Surface-Urban,Pay & Display,31,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-0.538799,53.23134
228,NCP Lincoln - Lincoln Central,NCP Limited,Award,FALSE,0,Silver Street,Free School Lane,,Lincoln,Lincolnshire,LN2 1EY,Surface-Urban,Pay & Display,56,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,-0.537671,53.229709
